series_id,nama_kabupaten_kota,periode_update,kategori,jumlah
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-03-01,Jagung Pipil Kering,6500.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-04-01,Jagung Pipil Kering,6500.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-05-01,Jagung Pipil Kering,6500.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-06-01,Jagung Pipil Kering,6500.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-07-01,Jagung Pipil Kering,6500.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-08-01,Jagung Pipil Kering,6500.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-09-01,Jagung Pipil Kering,6666.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-10-01,Jagung Pipil Kering,6666.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-11-01,Jagung Pipil Kering,6833.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2025-12-01,Jagung Pipil Kering,6833.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2026-01-01,Jagung Pipil Kering,6666.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2026-02-01,Jagung Pipil Kering,6833.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2026-03-01,Jagung Pipil Kering,6833.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2026-04-01,Jagung Pipil Kering,6833.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2026-05-01,Jagung Pipil Kering,6666.0
Kabupaten Kediri | Jagung Pipil Kering,Kabupaten Kediri,2026-06-01,Jagung Pipil Kering,6833.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-01-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-02-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-03-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-04-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-05-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-06-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-07-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-08-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-09-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-10-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-11-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2020-12-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-01-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-02-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-03-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-04-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-05-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-06-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-07-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-08-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-09-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-10-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-11-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2021-12-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-01-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-02-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-03-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-04-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-05-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-06-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-07-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-08-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-09-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-10-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-11-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2022-12-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-01-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-02-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-03-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-04-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-05-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-06-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-07-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-08-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-09-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-10-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-11-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2023-12-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-01-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-02-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-03-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-04-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-05-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-06-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-07-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-08-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-09-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-10-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-11-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2024-12-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-01-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-02-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-03-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-04-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-05-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-06-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-07-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-08-01,Kedelai,14750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-09-01,Kedelai,13750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-10-01,Kedelai,13750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-11-01,Kedelai,13750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2025-12-01,Kedelai,13750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2026-01-01,Kedelai,13750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2026-02-01,Kedelai,13750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2026-03-01,Kedelai,13750.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2026-04-01,Kedelai,12500.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2026-05-01,Kedelai,12500.0
Kabupaten Kediri | Kedelai,Kabupaten Kediri,2026-06-01,Kedelai,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-01-01,Beras Medium,9141.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-02-01,Beras Medium,8885.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-03-01,Beras Medium,8744.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-04-01,Beras Medium,8845.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-05-01,Beras Medium,8760.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-06-01,Beras Medium,8636.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-07-01,Beras Medium,8760.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-08-01,Beras Medium,8400.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-09-01,Beras Medium,8469.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-10-01,Beras Medium,8518.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-11-01,Beras Medium,8625.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2020-12-01,Beras Medium,8650.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-01-01,Beras Medium,8750.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-02-01,Beras Medium,8735.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-03-01,Beras Medium,8528.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-04-01,Beras Medium,8336.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-05-01,Beras Medium,8336.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-06-01,Beras Medium,8349.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-07-01,Beras Medium,8200.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-08-01,Beras Medium,8335.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-09-01,Beras Medium,8354.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-10-01,Beras Medium,8300.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-11-01,Beras Medium,8300.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2021-12-01,Beras Medium,8239.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-01-01,Beras Medium,8550.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-02-01,Beras Medium,8547.166666666666
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-03-01,Beras Medium,8544.333333333334
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-04-01,Beras Medium,8541.5
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-05-01,Beras Medium,8538.666666666666
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-06-01,Beras Medium,8535.833333333334
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-07-01,Beras Medium,8533.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-08-01,Beras Medium,8517.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-09-01,Beras Medium,9668.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-10-01,Beras Medium,9722.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-11-01,Beras Medium,9400.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2022-12-01,Beras Medium,9500.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-01-01,Beras Medium,9340.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-02-01,Beras Medium,9637.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-03-01,Beras Medium,9708.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-04-01,Beras Medium,10433.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-05-01,Beras Medium,10625.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-06-01,Beras Medium,10650.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-07-01,Beras Medium,10600.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-08-01,Beras Medium,10600.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-09-01,Beras Medium,11183.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-10-01,Beras Medium,11704.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-11-01,Beras Medium,12225.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2023-12-01,Beras Medium,12766.666666666666
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-01-01,Beras Medium,13308.333333333334
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-02-01,Beras Medium,13850.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-03-01,Beras Medium,13317.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-04-01,Beras Medium,13153.6
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-05-01,Beras Medium,12990.2
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-06-01,Beras Medium,12826.8
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-07-01,Beras Medium,12663.4
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-08-01,Beras Medium,12500.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-09-01,Beras Medium,12600.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-10-01,Beras Medium,12700.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-11-01,Beras Medium,12800.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2024-12-01,Beras Medium,12900.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-01-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-02-01,Beras Medium,12479.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-03-01,Beras Medium,11757.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-04-01,Beras Medium,12054.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-05-01,Beras Medium,12038.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-06-01,Beras Medium,12133.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-07-01,Beras Medium,12538.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-08-01,Beras Medium,14000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-09-01,Beras Medium,12187.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-10-01,Beras Medium,12187.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-11-01,Beras Medium,12187.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2025-12-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2026-01-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2026-02-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2026-03-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2026-04-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2026-05-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Medium,Kabupaten Lamongan,2026-06-01,Beras Medium,13000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-01-01,Beras Premium,10102.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-02-01,Beras Premium,9950.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-03-01,Beras Premium,9947.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-04-01,Beras Premium,10000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-05-01,Beras Premium,9763.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-06-01,Beras Premium,9851.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-07-01,Beras Premium,9935.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-08-01,Beras Premium,9925.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-09-01,Beras Premium,10000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-10-01,Beras Premium,9940.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-11-01,Beras Premium,9731.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2020-12-01,Beras Premium,9900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-01-01,Beras Premium,10000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-02-01,Beras Premium,10000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-03-01,Beras Premium,9838.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-04-01,Beras Premium,9636.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-05-01,Beras Premium,9636.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-06-01,Beras Premium,9832.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-07-01,Beras Premium,9631.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-08-01,Beras Premium,9800.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-09-01,Beras Premium,9813.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-10-01,Beras Premium,9800.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-11-01,Beras Premium,9800.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2021-12-01,Beras Premium,9775.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-01-01,Beras Premium,9900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-02-01,Beras Premium,10018.5
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-03-01,Beras Premium,10137.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-04-01,Beras Premium,10255.5
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-05-01,Beras Premium,10374.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-06-01,Beras Premium,10492.5
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-07-01,Beras Premium,10611.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-08-01,Beras Premium,10488.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-09-01,Beras Premium,10942.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-10-01,Beras Premium,10611.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-11-01,Beras Premium,10500.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2022-12-01,Beras Premium,10875.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-01-01,Beras Premium,10733.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-02-01,Beras Premium,10867.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-03-01,Beras Premium,11313.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-04-01,Beras Premium,11222.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-05-01,Beras Premium,11650.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-06-01,Beras Premium,11733.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-07-01,Beras Premium,11638.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-08-01,Beras Premium,11638.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-09-01,Beras Premium,12092.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-10-01,Beras Premium,12608.5
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-11-01,Beras Premium,13125.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2023-12-01,Beras Premium,13730.333333333334
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-01-01,Beras Premium,14335.666666666666
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-02-01,Beras Premium,14941.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-03-01,Beras Premium,14283.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-04-01,Beras Premium,14226.4
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-05-01,Beras Premium,14169.8
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-06-01,Beras Premium,14113.2
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-07-01,Beras Premium,14056.6
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-08-01,Beras Premium,14000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-09-01,Beras Premium,14000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-10-01,Beras Premium,14000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-11-01,Beras Premium,14000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2024-12-01,Beras Premium,14000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-01-01,Beras Premium,14000.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-02-01,Beras Premium,13438.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-03-01,Beras Premium,13238.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-04-01,Beras Premium,13188.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-05-01,Beras Premium,13043.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-06-01,Beras Premium,13392.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-07-01,Beras Premium,13845.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-08-01,Beras Premium,15125.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-09-01,Beras Premium,15125.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-10-01,Beras Premium,15125.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-11-01,Beras Premium,15125.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2025-12-01,Beras Premium,14900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2026-01-01,Beras Premium,14900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2026-02-01,Beras Premium,14900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2026-03-01,Beras Premium,14900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2026-04-01,Beras Premium,14900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2026-05-01,Beras Premium,14900.0
Kabupaten Lamongan | Beras Premium,Kabupaten Lamongan,2026-06-01,Beras Premium,14900.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-01-01,Jagung Pipil Kering,4091.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-02-01,Jagung Pipil Kering,4323.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-03-01,Jagung Pipil Kering,4031.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-04-01,Jagung Pipil Kering,3822.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-05-01,Jagung Pipil Kering,3293.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-06-01,Jagung Pipil Kering,3244.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-07-01,Jagung Pipil Kering,3320.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-08-01,Jagung Pipil Kering,3327.0
Kabupaten Lamongan | Jagung Pipil Kering,Kabupaten Lamongan,2020-09-01,Jagung Pipil Kering,3327.0
